# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 1-cover (e = 18, f = 17, u = 27) of Q_183
#   excess d-diags: { 0 }
#   excess s-diags: { -70, 22, 48 }

# $D = (c_i, r_i)$ with $(r_i) = -91, -89, \ldots, 89, 91$ and $(c_i) = 25$, $-25$, $-35$, $27$, $49$, $-53$, $29$, $59$, $5$, $-33$, $-55$, $-1$, $-71$, $35$, $-19$, $63$, $81$, $87$, $-87$, $75$, $-43$, $39$, $57$, $-41$, $41$, $55$, $-91$, $83$, $-83$, $-69$, $3$, $-45$, $-51$, $-85$, $-67$, $71$, $11$, $-81$, $-5$, $-11$, $-21$, $67$, $15$, $1$, $23$, $17$, $73$, $-15$, $19$, $-23$, $-63$, $-73$, $-9$, $13$, $-17$, $-7$, $77$, $9$, $85$, $21$, $-75$, $-57$, $53$, $-77$, $-59$, $51$, $65$, $91$, $33$, $79$, $-31$, $-89$, $89$, $47$, $37$, $-65$, $61$, $-37$, $-79$, $-61$, $69$, $43$, $-3$, $7$, $-39$, $-13$, $-27$, $-49$, $45$, $31$, $-47$, $-29$ .


dim 183 183

(0, 116)
(2, 66)
(4, 56)
(6, 118)
(8, 140)
(10, 38)
(12, 120)
(14, 150)
(16, 96)
(18, 58)
(20, 36)
(22, 90)
(24, 20)
(26, 126)
(28, 72)
(30, 154)
(32, 172)
(34, 178)
(36, 4)
(38, 166)
(40, 48)
(42, 130)
(44, 148)
(46, 50)
(48, 132)
(50, 146)
(52, 0)
(54, 174)
(56, 8)
(58, 22)
(60, 94)
(62, 46)
(64, 40)
(66, 6)
(68, 24)
(70, 162)
(72, 102)
(74, 10)
(76, 86)
(78, 80)
(80, 70)
(82, 158)
(84, 106)
(86, 92)
(88, 114)
(90, 108)
(92, 164)
(94, 76)
(96, 110)
(98, 68)
(100, 28)
(102, 18)
(104, 82)
(106, 104)
(108, 74)
(110, 84)
(112, 168)
(114, 100)
(116, 176)
(118, 112)
(120, 16)
(122, 34)
(124, 144)
(126, 14)
(128, 32)
(130, 142)
(132, 156)
(134, 182)
(136, 124)
(138, 170)
(140, 60)
(142, 2)
(144, 180)
(146, 138)
(148, 128)
(150, 26)
(152, 152)
(154, 54)
(156, 12)
(158, 30)
(160, 160)
(162, 134)
(164, 88)
(166, 98)
(168, 52)
(170, 78)
(172, 64)
(174, 42)
(176, 136)
(178, 122)
(180, 44)
(182, 62)
