# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 23, f = 21, u = 32) of Q_221
#   excess s-diags: { -132, -42, 42, 132 }

# $D = (c_i, r_i)$ with $(r_i) = -110, -108, \ldots, 108, 110$ and $(c_i) = 36$, $54$, $8$, $26$, $52$, $-58$, $-52$, $-14$, $-20$, $-74$, $-80$, $-38$, $20$, $-70$, $44$, $58$, $-8$, $90$, $-44$, $78$, $28$, $102$, $108$, $-68$, $-40$, $-102$, $-76$, $-90$, $80$, $50$, $40$, $110$, $48$, $-46$, $-96$, $-66$, $-84$, $106$, $-108$, $86$, $6$, $16$, $-10$, $98$, $88$, $-110$, $2$, $-4$, $-26$, $-82$, $22$, $0$, $34$, $-28$, $84$, $24$, $30$, $-32$, $-2$, $12$, $-92$, $-16$, $-6$, $94$, $72$, $-78$, $-22$, $-94$, $10$, $-12$, $96$, $-50$, $60$, $4$, $100$, $-86$, $76$, $-106$, $104$, $-62$, $-56$, $-34$, $92$, $46$, $-88$, $62$, $-104$, $-98$, $66$, $74$, $-24$, $42$, $-100$, $-54$, $-36$, $18$, $-72$, $70$, $-48$, $82$, $68$, $14$, $-64$, $38$, $32$, $-42$, $64$, $-18$, $56$, $-30$, $-60$ .


dim 221 221

(0, 146)
(2, 164)
(4, 118)
(6, 136)
(8, 162)
(10, 52)
(12, 58)
(14, 96)
(16, 90)
(18, 36)
(20, 30)
(22, 72)
(24, 130)
(26, 40)
(28, 154)
(30, 168)
(32, 102)
(34, 200)
(36, 66)
(38, 188)
(40, 138)
(42, 212)
(44, 218)
(46, 42)
(48, 70)
(50, 8)
(52, 34)
(54, 20)
(56, 190)
(58, 160)
(60, 150)
(62, 220)
(64, 158)
(66, 64)
(68, 14)
(70, 44)
(72, 26)
(74, 216)
(76, 2)
(78, 196)
(80, 116)
(82, 126)
(84, 100)
(86, 208)
(88, 198)
(90, 0)
(92, 112)
(94, 106)
(96, 84)
(98, 28)
(100, 132)
(102, 110)
(104, 144)
(106, 82)
(108, 194)
(110, 134)
(112, 140)
(114, 78)
(116, 108)
(118, 122)
(120, 18)
(122, 94)
(124, 104)
(126, 204)
(128, 182)
(130, 32)
(132, 88)
(134, 16)
(136, 120)
(138, 98)
(140, 206)
(142, 60)
(144, 170)
(146, 114)
(148, 210)
(150, 24)
(152, 186)
(154, 4)
(156, 214)
(158, 48)
(160, 54)
(162, 76)
(164, 202)
(166, 156)
(168, 22)
(170, 172)
(172, 6)
(174, 12)
(176, 176)
(178, 184)
(180, 86)
(182, 152)
(184, 10)
(186, 56)
(188, 74)
(190, 128)
(192, 38)
(194, 180)
(196, 62)
(198, 192)
(200, 178)
(202, 124)
(204, 46)
(206, 148)
(208, 142)
(210, 68)
(212, 174)
(214, 92)
(216, 166)
(218, 80)
(220, 50)
