# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 22, f = 20, u = 31) of Q_213
#   excess s-diags: { -122, -8, 20, 110 }

# $D = (c_i, r_i)$ with $(r_i) = -106, -104, \ldots, 104, 106$ and $(c_i) = -58$, $-52$, $-46$, $-60$, $26$, $-36$, $-30$, $24$, $-10$, $-20$, $-54$, $28$, $46$, $-4$, $-34$, $32$, $86$, $76$, $66$, $-48$, $98$, $104$, $-26$, $-44$, $-62$, $100$, $78$, $88$, $102$, $96$, $-106$, $-100$, $42$, $-82$, $4$, $52$, $-102$, $6$, $-66$, $-2$, $94$, $-104$, $12$, $80$, $0$, $14$, $-24$, $92$, $-12$, $-84$, $90$, $-76$, $8$, $22$, $-16$, $10$, $20$, $-6$, $82$, $-18$, $106$, $18$, $-94$, $-80$, $16$, $-14$, $-8$, $2$, $-78$, $-72$, $-98$, $-56$, $-50$, $64$, $-74$, $-96$, $54$, $40$, $62$, $-32$, $-70$, $84$, $-38$, $36$, $-90$, $68$, $44$, $-92$, $38$, $56$, $74$, $-68$, $-86$, $-88$, $34$, $72$, $58$, $48$, $70$, $-64$, $30$, $-40$, $-22$, $-28$, $50$, $60$, $-42$ .


dim 213 213

(0, 48)
(2, 54)
(4, 60)
(6, 46)
(8, 132)
(10, 70)
(12, 76)
(14, 130)
(16, 96)
(18, 86)
(20, 52)
(22, 134)
(24, 152)
(26, 102)
(28, 72)
(30, 138)
(32, 192)
(34, 182)
(36, 172)
(38, 58)
(40, 204)
(42, 210)
(44, 80)
(46, 62)
(48, 44)
(50, 206)
(52, 184)
(54, 194)
(56, 208)
(58, 202)
(60, 0)
(62, 6)
(64, 148)
(66, 24)
(68, 110)
(70, 158)
(72, 4)
(74, 112)
(76, 40)
(78, 104)
(80, 200)
(82, 2)
(84, 118)
(86, 186)
(88, 106)
(90, 120)
(92, 82)
(94, 198)
(96, 94)
(98, 22)
(100, 196)
(102, 30)
(104, 114)
(106, 128)
(108, 90)
(110, 116)
(112, 126)
(114, 100)
(116, 188)
(118, 88)
(120, 212)
(122, 124)
(124, 12)
(126, 26)
(128, 122)
(130, 92)
(132, 98)
(134, 108)
(136, 28)
(138, 34)
(140, 8)
(142, 50)
(144, 56)
(146, 170)
(148, 32)
(150, 10)
(152, 160)
(154, 146)
(156, 168)
(158, 74)
(160, 36)
(162, 190)
(164, 68)
(166, 142)
(168, 16)
(170, 174)
(172, 150)
(174, 14)
(176, 144)
(178, 162)
(180, 180)
(182, 38)
(184, 20)
(186, 18)
(188, 140)
(190, 178)
(192, 164)
(194, 154)
(196, 176)
(198, 42)
(200, 136)
(202, 66)
(204, 84)
(206, 78)
(208, 156)
(210, 166)
(212, 64)
