# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 1-cover (e = 11, f = 10, u = 15) of Q_107
#   excess d-diags: { 0 }
#   excess s-diags: { -104, 50, 54 }

# $D = (c_i, r_i)$ with $(r_i) = -53, -51, \ldots, 51, 53$ and $(c_i) = -23$, $-53$, $-31$, $15$, $5$, $23$, $17$, $39$, $1$, $-33$, $49$, $-17$, $-35$, $47$, $-19$, $31$, $-51$, $51$, $-39$, $-3$, $-47$, $35$, $11$, $-45$, $-5$, $13$, $41$, $-15$, $-9$, $9$, $-1$, $-11$, $7$, $-41$, $37$, $43$, $53$, $29$, $-27$, $-21$, $27$, $-37$, $-43$, $-49$, $45$, $19$, $25$, $-29$, $33$, $3$, $21$, $-13$, $-7$, $-25$ .


dim 107 107

(0, 30)
(2, 0)
(4, 22)
(6, 68)
(8, 58)
(10, 76)
(12, 70)
(14, 92)
(16, 54)
(18, 20)
(20, 102)
(22, 36)
(24, 18)
(26, 100)
(28, 34)
(30, 84)
(32, 2)
(34, 104)
(36, 14)
(38, 50)
(40, 6)
(42, 88)
(44, 64)
(46, 8)
(48, 48)
(50, 66)
(52, 94)
(54, 38)
(56, 44)
(58, 62)
(60, 52)
(62, 42)
(64, 60)
(66, 12)
(68, 90)
(70, 96)
(72, 106)
(74, 82)
(76, 26)
(78, 32)
(80, 80)
(82, 16)
(84, 10)
(86, 4)
(88, 98)
(90, 72)
(92, 78)
(94, 24)
(96, 86)
(98, 56)
(100, 74)
(102, 40)
(104, 46)
(106, 28)
