# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 14, f = 12, u = 20) of Q_137
#   excess s-diags: { -88, 4, 26, 58 }

# $D = (c_i, r_i)$ with $(r_i) = -68, -66, \ldots, 66, 68$ and $(c_i) = -28$, $38$, $-40$, $14$, $0$, $-30$, $-20$, $34$, $-32$, $42$, $-44$, $6$, $52$, $66$, $60$, $26$, $-64$, $46$, $36$, $-42$, $-60$, $30$, $2$, $-46$, $-36$, $-62$, $68$, $-50$, $-2$, $8$, $64$, $16$, $-14$, $-8$, $48$, $-54$, $18$, $-12$, $10$, $-4$, $-10$, $12$, $-48$, $62$, $-6$, $54$, $-68$, $32$, $-52$, $-66$, $40$, $-34$, $28$, $-22$, $56$, $-58$, $24$, $58$, $44$, $50$, $-56$, $-18$, $4$, $-26$, $-16$, $22$, $-24$, $-38$, $20$ .


dim 137 137

(0, 40)
(2, 106)
(4, 28)
(6, 82)
(8, 68)
(10, 38)
(12, 48)
(14, 102)
(16, 36)
(18, 110)
(20, 24)
(22, 74)
(24, 120)
(26, 134)
(28, 128)
(30, 94)
(32, 4)
(34, 114)
(36, 104)
(38, 26)
(40, 8)
(42, 98)
(44, 70)
(46, 22)
(48, 32)
(50, 6)
(52, 136)
(54, 18)
(56, 66)
(58, 76)
(60, 132)
(62, 84)
(64, 54)
(66, 60)
(68, 116)
(70, 14)
(72, 86)
(74, 56)
(76, 78)
(78, 64)
(80, 58)
(82, 80)
(84, 20)
(86, 130)
(88, 62)
(90, 122)
(92, 0)
(94, 100)
(96, 16)
(98, 2)
(100, 108)
(102, 34)
(104, 96)
(106, 46)
(108, 124)
(110, 10)
(112, 92)
(114, 126)
(116, 112)
(118, 118)
(120, 12)
(122, 50)
(124, 72)
(126, 42)
(128, 52)
(130, 90)
(132, 44)
(134, 30)
(136, 88)
