# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 18, f = 16, u = 25) of Q_173
#   excess s-diags: { -138, 32, 44, 62 }

# $D = (c_i, r_i)$ with $(r_i) = -86, -84, \ldots, 84, 86$ and $(c_i) = -42$, $-16$, $54$, $32$, $-26$, $-48$, $34$, $-60$, $-10$, $-4$, $-30$, $-56$, $-14$, $40$, $70$, $60$, $-84$, $20$, $82$, $72$, $42$, $52$, $-46$, $84$, $-70$, $-76$, $50$, $-52$, $-86$, $-36$, $0$, $-6$, $58$, $-72$, $86$, $14$, $78$, $22$, $4$, $68$, $-12$, $18$, $-66$, $6$, $-24$, $-18$, $16$, $10$, $-8$, $-22$, $12$, $-68$, $-78$, $76$, $8$, $-80$, $-62$, $-44$, $62$, $48$, $-58$, $26$, $-82$, $80$, $46$, $64$, $-54$, $-28$, $74$, $24$, $30$, $44$, $-2$, $-20$, $-74$, $-64$, $66$, $-40$, $2$, $56$, $38$, $28$, $-34$, $36$, $-50$, $-32$, $-38$ .


dim 173 173

(0, 44)
(2, 70)
(4, 140)
(6, 118)
(8, 60)
(10, 38)
(12, 120)
(14, 26)
(16, 76)
(18, 82)
(20, 56)
(22, 30)
(24, 72)
(26, 126)
(28, 156)
(30, 146)
(32, 2)
(34, 106)
(36, 168)
(38, 158)
(40, 128)
(42, 138)
(44, 40)
(46, 170)
(48, 16)
(50, 10)
(52, 136)
(54, 34)
(56, 0)
(58, 50)
(60, 86)
(62, 80)
(64, 144)
(66, 14)
(68, 172)
(70, 100)
(72, 164)
(74, 108)
(76, 90)
(78, 154)
(80, 74)
(82, 104)
(84, 20)
(86, 92)
(88, 62)
(90, 68)
(92, 102)
(94, 96)
(96, 78)
(98, 64)
(100, 98)
(102, 18)
(104, 8)
(106, 162)
(108, 94)
(110, 6)
(112, 24)
(114, 42)
(116, 148)
(118, 134)
(120, 28)
(122, 112)
(124, 4)
(126, 166)
(128, 132)
(130, 150)
(132, 32)
(134, 58)
(136, 160)
(138, 110)
(140, 116)
(142, 130)
(144, 84)
(146, 66)
(148, 12)
(150, 22)
(152, 152)
(154, 46)
(156, 88)
(158, 142)
(160, 124)
(162, 114)
(164, 52)
(166, 122)
(168, 36)
(170, 54)
(172, 48)
