# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 19, f = 17, u = 26) of Q_181
#   excess s-diags: { -144, 2, 30, 112 }

# $D = (c_i, r_i)$ with $(r_i) = -90, -88, \ldots, 88, 90$ and $(c_i) = 44$, $34$, $-20$, $46$, $-8$, $-38$, $-44$, $42$, $12$, $-72$, $72$, $-14$, $40$, $-46$, $-40$, $-74$, $56$, $26$, $-84$, $38$, $-48$, $90$, $80$, $-86$, $-28$, $30$, $-56$, $-90$, $-80$, $78$, $68$, $-50$, $-60$, $54$, $14$, $-12$, $84$, $-4$, $10$, $20$, $-6$, $8$, $88$, $16$, $-26$, $28$, $-76$, $0$, $-30$, $70$, $-22$, $58$, $6$, $-66$, $-2$, $4$, $-88$, $-82$, $76$, $86$, $2$, $-54$, $64$, $-78$, $36$, $-34$, $52$, $82$, $-16$, $74$, $-68$, $-42$, $-36$, $62$, $32$, $-10$, $50$, $-70$, $-64$, $18$, $60$, $66$, $-52$, $-62$, $-24$, $-18$, $24$, $-58$, $48$, $22$, $-32$ .


dim 181 181

(0, 134)
(2, 124)
(4, 70)
(6, 136)
(8, 82)
(10, 52)
(12, 46)
(14, 132)
(16, 102)
(18, 18)
(20, 162)
(22, 76)
(24, 130)
(26, 44)
(28, 50)
(30, 16)
(32, 146)
(34, 116)
(36, 6)
(38, 128)
(40, 42)
(42, 180)
(44, 170)
(46, 4)
(48, 62)
(50, 120)
(52, 34)
(54, 0)
(56, 10)
(58, 168)
(60, 158)
(62, 40)
(64, 30)
(66, 144)
(68, 104)
(70, 78)
(72, 174)
(74, 86)
(76, 100)
(78, 110)
(80, 84)
(82, 98)
(84, 178)
(86, 106)
(88, 64)
(90, 118)
(92, 14)
(94, 90)
(96, 60)
(98, 160)
(100, 68)
(102, 148)
(104, 96)
(106, 24)
(108, 88)
(110, 94)
(112, 2)
(114, 8)
(116, 166)
(118, 176)
(120, 92)
(122, 36)
(124, 154)
(126, 12)
(128, 126)
(130, 56)
(132, 142)
(134, 172)
(136, 74)
(138, 164)
(140, 22)
(142, 48)
(144, 54)
(146, 152)
(148, 122)
(150, 80)
(152, 140)
(154, 20)
(156, 26)
(158, 108)
(160, 150)
(162, 156)
(164, 38)
(166, 28)
(168, 66)
(170, 72)
(172, 114)
(174, 32)
(176, 138)
(178, 112)
(180, 58)
