# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 14, f = 12, u = 19) of Q_133
#   excess s-diags: { -70, -62, 32, 100 }

# $D = (c_i, r_i)$ with $(r_i) = -66, -64, \ldots, 64, 66$ and $(c_i) = -30$, $-12$, $-22$, $4$, $-10$, $20$, $38$, $28$, $50$, $-24$, $-14$, $12$, $62$, $48$, $-54$, $-16$, $-66$, $36$, $66$, $-34$, $58$, $-64$, $-48$, $2$, $-62$, $56$, $0$, $14$, $8$, $-56$, $54$, $-6$, $-20$, $6$, $-8$, $-52$, $16$, $10$, $-50$, $-2$, $-58$, $60$, $-4$, $32$, $-42$, $-28$, $42$, $-40$, $34$, $-60$, $22$, $64$, $-46$, $40$, $18$, $52$, $26$, $44$, $-26$, $-36$, $46$, $-44$, $30$, $24$, $-18$, $-32$, $-38$ .


dim 133 133

(0, 36)
(2, 54)
(4, 44)
(6, 70)
(8, 56)
(10, 86)
(12, 104)
(14, 94)
(16, 116)
(18, 42)
(20, 52)
(22, 78)
(24, 128)
(26, 114)
(28, 12)
(30, 50)
(32, 0)
(34, 102)
(36, 132)
(38, 32)
(40, 124)
(42, 2)
(44, 18)
(46, 68)
(48, 4)
(50, 122)
(52, 66)
(54, 80)
(56, 74)
(58, 10)
(60, 120)
(62, 60)
(64, 46)
(66, 72)
(68, 58)
(70, 14)
(72, 82)
(74, 76)
(76, 16)
(78, 64)
(80, 8)
(82, 126)
(84, 62)
(86, 98)
(88, 24)
(90, 38)
(92, 108)
(94, 26)
(96, 100)
(98, 6)
(100, 88)
(102, 130)
(104, 20)
(106, 106)
(108, 84)
(110, 118)
(112, 92)
(114, 110)
(116, 40)
(118, 30)
(120, 112)
(122, 22)
(124, 96)
(126, 90)
(128, 48)
(130, 34)
(132, 28)
