# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 15, f = 15, u = 20) of Q_143
#   excess cols: { 6 }
#   excess rows: { 12 }
#   excess d-diags: { 6 }
#   excess s-diags: { 18 }

# $D = (c_i, r_i)$ with $(r_i) = -70, -68, \ldots, 10, 12, 12, 14, \ldots, 68, 70$ and $(c_i) = 32$, $-22$, $-40$, $2$, $8$, $38$, $52$, $-14$, $36$, $-30$, $24$, $-62$, $-48$, $-34$, $64$, $42$, $48$, $26$, $-64$, $-70$, $28$, $-46$, $-32$, $70$, $56$, $-66$, $-6$, $0$, $10$, $-54$, $-10$, $20$, $14$, $-24$, $6$, $54$, $-2$, $-12$, $-18$, $-58$, $-52$, $4$, $16$, $-60$, $66$, $6$, $58$, $-56$, $-4$, $40$, $34$, $60$, $-26$, $68$, $-50$, $-68$, $18$, $44$, $62$, $-8$, $22$, $-20$, $46$, $-36$, $-38$, $-44$, $50$, $12$, $30$, $-16$, $-42$, $-28$ .


dim 143 143

(1, 103)
(3, 49)
(5, 31)
(7, 73)
(9, 79)
(11, 109)
(13, 123)
(15, 57)
(17, 107)
(19, 41)
(21, 95)
(23, 9)
(25, 23)
(27, 37)
(29, 135)
(31, 113)
(33, 119)
(35, 97)
(37, 7)
(39, 1)
(41, 99)
(43, 25)
(45, 39)
(47, 141)
(49, 127)
(51, 5)
(53, 65)
(55, 71)
(57, 81)
(59, 17)
(61, 61)
(63, 91)
(65, 85)
(67, 47)
(69, 77)
(71, 125)
(73, 69)
(75, 59)
(77, 53)
(79, 13)
(81, 19)
(83, 75)
(83, 87)
(85, 11)
(87, 137)
(89, 77)
(91, 129)
(93, 15)
(95, 67)
(97, 111)
(99, 105)
(101, 131)
(103, 45)
(105, 139)
(107, 21)
(109, 3)
(111, 89)
(113, 115)
(115, 133)
(117, 63)
(119, 93)
(121, 51)
(123, 117)
(125, 35)
(127, 33)
(129, 27)
(131, 121)
(133, 83)
(135, 101)
(137, 55)
(139, 29)
(141, 43)
