# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# independent 0-cover (e = 17, f = 15, u = 18) of Q_141
#   excess s-diags: { -140, -122, 128, 134 }

# $D = (c_i, r_i)$ with $(r_i) = -70, -68, \ldots, 68, 70$ and $(c_i) = -70$, $30$, $-24$, $42$, $-32$, $-26$, $32$, $-66$, $24$, $-2$, $8$, $-34$, $28$, $58$, $-60$, $26$, $44$, $-62$, $60$, $-46$, $40$, $-30$, $-48$, $62$, $6$, $-8$, $-52$, $16$, $10$, $-54$, $52$, $-12$, $-18$, $-58$, $14$, $20$, $56$, $-16$, $-56$, $0$, $18$, $-20$, $-10$, $54$, $-64$, $4$, $-6$, $70$, $48$, $38$, $-40$, $50$, $-68$, $-42$, $64$, $46$, $36$, $-22$, $-44$, $-50$, $12$, $2$, $-4$, $-38$, $-28$, $-14$, $66$, $34$, $68$, $22$, $-36$ .


dim 141 141

(0, 0)
(2, 100)
(4, 46)
(6, 112)
(8, 38)
(10, 44)
(12, 102)
(14, 4)
(16, 94)
(18, 68)
(20, 78)
(22, 36)
(24, 98)
(26, 128)
(28, 10)
(30, 96)
(32, 114)
(34, 8)
(36, 130)
(38, 24)
(40, 110)
(42, 40)
(44, 22)
(46, 132)
(48, 76)
(50, 62)
(52, 18)
(54, 86)
(56, 80)
(58, 16)
(60, 122)
(62, 58)
(64, 52)
(66, 12)
(68, 84)
(70, 90)
(72, 126)
(74, 54)
(76, 14)
(78, 70)
(80, 88)
(82, 50)
(84, 60)
(86, 124)
(88, 6)
(90, 74)
(92, 64)
(94, 140)
(96, 118)
(98, 108)
(100, 30)
(102, 120)
(104, 2)
(106, 28)
(108, 134)
(110, 116)
(112, 106)
(114, 48)
(116, 26)
(118, 20)
(120, 82)
(122, 72)
(124, 66)
(126, 32)
(128, 42)
(130, 56)
(132, 136)
(134, 104)
(136, 138)
(138, 92)
(140, 34)
