# This work is licensed under the Creative Commons Attribution 4.0 International License.
# To view a copy of the license, visit http://creativecommons.org/licenses/by/4.0/.


# 0-cover (e = 21, f = 19, u = 28) of Q_197
#   excess s-diags: { -188, 10, 50, 128 }

# $D = (c_i, r_i)$ with $(r_i) = -98, -96, \ldots, 96, 98$ and $(c_i) = -90$, $22$, $44$, $30$, $56$, $-6$, $28$, $42$, $72$, $-18$, $32$, $54$, $60$, $70$, $80$, $-14$, $-24$, $34$, $-40$, $-86$, $-28$, $38$, $-88$, $-98$, $-80$, $-58$, $-68$, $-94$, $-84$, $-78$, $-96$, $-34$, $52$, $58$, $-92$, $-82$, $76$, $46$, $14$, $20$, $88$, $0$, $10$, $-20$, $18$, $12$, $26$, $-74$, $-22$, $-12$, $-38$, $-32$, $-26$, $4$, $-76$, $24$, $92$, $16$, $-72$, $-4$, $6$, $98$, $-2$, $74$, $96$, $-70$, $84$, $94$, $-44$, $-66$, $68$, $50$, $40$, $86$, $48$, $62$, $36$, $90$, $-52$, $78$, $66$, $-50$, $-64$, $82$, $-8$, $-62$, $8$, $2$, $64$, $-46$, $-16$, $-10$, $-36$, $-30$, $-60$, $-54$, $-48$, $-42$, $-56$ .


dim 197 197

(0, 8)
(2, 120)
(4, 142)
(6, 128)
(8, 154)
(10, 92)
(12, 126)
(14, 140)
(16, 170)
(18, 80)
(20, 130)
(22, 152)
(24, 158)
(26, 168)
(28, 178)
(30, 84)
(32, 74)
(34, 132)
(36, 58)
(38, 12)
(40, 70)
(42, 136)
(44, 10)
(46, 0)
(48, 18)
(50, 40)
(52, 30)
(54, 4)
(56, 14)
(58, 20)
(60, 2)
(62, 64)
(64, 150)
(66, 156)
(68, 6)
(70, 16)
(72, 174)
(74, 144)
(76, 112)
(78, 118)
(80, 186)
(82, 98)
(84, 108)
(86, 78)
(88, 116)
(90, 110)
(92, 124)
(94, 24)
(96, 76)
(98, 86)
(100, 60)
(102, 66)
(104, 72)
(106, 102)
(108, 22)
(110, 122)
(112, 190)
(114, 114)
(116, 26)
(118, 94)
(120, 104)
(122, 196)
(124, 96)
(126, 172)
(128, 194)
(130, 28)
(132, 182)
(134, 192)
(136, 54)
(138, 32)
(140, 166)
(142, 148)
(144, 138)
(146, 184)
(148, 146)
(150, 160)
(152, 134)
(154, 188)
(156, 46)
(158, 176)
(160, 164)
(162, 48)
(164, 34)
(166, 180)
(168, 90)
(170, 36)
(172, 106)
(174, 100)
(176, 162)
(178, 52)
(180, 82)
(182, 88)
(184, 62)
(186, 68)
(188, 38)
(190, 44)
(192, 50)
(194, 56)
(196, 42)
